	label	Descriptor-based DNN	Fingerprint-based DNN	Graph-based GCN
COCCN(C)CC(O)CCC(F)(F)F	seed_285_2	1.600028921594764e-07	0.6473726864865693	0.9994577163561366
COCCN(C)CC(O)CCC(O)c1ccc(Cl)c(Cl)c1	seed_312_3	0.06688865760468637	0.4365055993923363	0.999991418918342
COCCN(C)CC(O)CCc2cc(Cl)c3cc(Cl)ccc3c2	seed_251_2	0.9998233799099562	0.9987677653252748	0.9998983292153408
COCCN(C)CC(O)c1ccc(Cl)c(Cl)c1OC(F)(F)F	seed_251_3	0.9738858308155056	0.9942450999641258	0.8669144039965173
COCCN(C)CCC=CC(F)(F)F	seed_283_9	6.328887677259348e-06	0.9495327789277848	0.9937825834936586
COCCN(C)CCNC(=O)c2cc(Cl)cc(Cl)c2OC	seed_20_1	0.1300522309623881	0.2216545268524112	0.9660310106762928
COCCN(CC)CCOCCCOC	seed_334_8	0.1345843732654073	0.6556610641782281	0.0004753339914148389
COCCN(CCC)CC(=O)Nc2ccc(Cl)c(Cl)c2	seed_57_8	0.9994769164556964	0.9572380822515012	0.9988981175960436
COCCN(CCC)CC(O)c1ccc(Cl)c(Cl)c1OC	seed_477_1	0.9994643532864156	0.9979998287749484	0.9983257901860833
COCCN(CCC1=CCCNCCCCCCCCC1)c3ccc(Cl)cc3	seed_309_1	0.9999836025276676	0.949089901385778	0.8864498353495186
COCCN(CCCl)C(=O)NC(=O)c2cc(Cl)cc(Cl)c2	seed_477_2	0.002048563856048357	0.3886921218040947	0.0031564952753268673
COCCN(CCCl)C(=O)NCCCOCc2cccc(Cl)c2	seed_429_2	0.8461796455092301	0.1086339669293055	0.0006186656755452587
COCCN(CCCl)CCNC(=O)c2cc(Cl)cc(Cl)c2	seed_328_2	0.9797286700921476	0.1410179843661417	0.9923017694800556
COCCNC(=O)NCC2(CC2)COc3ccc(Cl)cc3Cl	seed_180_8	0.4452175124370292	0.8125408550913654	0.4273482872102357
COCCNC(=O)NCC2=CCCN(CCCl)CC2	seed_422_4	0.0011766384625084053	0.007987967763686706	1.9513540069725373e-06
COCCNC(=O)NCCCCCCCc1ccc(Cl)cc1	seed_299_4	0.9983965481814632	0.09605137285136307	0.0684688700116118
COCCNC(=O)NCCCCCOCC	seed_336_4	0.0009325198240054996	0.012358420033871496	1.0216471660055347e-07
COCCNC(=O)NCCCCCOCCCCl	seed_225_4	0.34483827542071344	0.005441389883872725	1.3137069925614063e-07
COCCNC(=O)NCCCCCOCCl	seed_224_4	0.0026731668122772943	0.007274164873274689	2.98989164990086e-10
COCCNC(=O)NCCCCN2CCC(CC2)c3ccc(F)cc3	seed_477_3	0.07920925001602364	0.13265733564139195	0.8801505606206868
COCCNC(=O)NCCCCN2CCC(CC2)c3ccccc3	seed_425_5	0.32982823445150666	0.142130222697319	0.09499713914229724
COCCNC(=O)NCCCCNC(=C2CCCCCC2)c3ccccc3	seed_263_3	0.7635004213198539	0.00027272017665378454	0.07403103231684502
COCCNC(=O)NCCCNc1nc(C)sc1OC	seed_36_2	8.75862135868757e-06	0.04296054467101797	3.234289197290579e-10
COCCNC(=O)NCCCNc1nc(Cl)c(Cl)cc1O	seed_36_3	0.00014676850269642607	0.0002952203216271704	2.8812649972737102e-05
COCCNC(=O)NCCCOCc2ccc(Cl)c(Cl)c2	seed_36_4	0.09560682353425594	0.006048669458812396	0.00939534541128846
COCCNC(=O)NCCCc2ccc(Cl)c(Cl)c2	seed_36_5	0.015306557464120378	0.19031243525618527	0.9259668741107292
COCCNC(=O)N[C@@H]2CCN(CCCCCCCl)CC2	seed_375_4	0.8662773434810228	0.011323147480474902	1.087747144425217e-06
COCCNC(=O)Nc2cc(Cl)cc(Cl)c2Cl	seed_375_5	3.0527604880881813e-05	0.05885342051584304	7.664036148359893e-06
COCCNC(=O)c1ccc(Cl)c(Cl)c1OC	seed_434_13	1.6688295299462837e-05	0.009004783843645574	8.279549008984585e-07
COCCNC(=O)c2ccc(Cl)c(NC(=O)C3CCC3)c2	seed_36_6	0.00021848035240699376	0.005252280480083787	0.0012126667855178214
COCCNC(=O)c2ccc(Cl)c(NC(=O)NC3CC3)c2	seed_36_7	0.0010573497900401392	0.00047544571723576965	2.9161282993205547e-05
COCCNCCCCOCCOCCOC	seed_489_12	0.7738652777282151	0.08132560523962197	1.8656159179594448e-06
COCCNCCCCOCc1ccc(Cl)c(Cl)c1	seed_336_5	0.9959527123073076	0.2542108131259311	0.8336167866777836
COCCNCc1ccc(CCCCc2ccc(F)cc2)nn1	seed_285_3	0.898182707932121	0.2886862837051152	0.93567826450691
COCCOC[C@@H](O)CCN(C)CC(=O)Nc2ccc(Cl)c(Cl)c2	seed_258_10	0.8794559080028533	0.8236662309525085	0.902654364429876
COCCOC[C@@H](O)CCNC(=O)c2cc(Cl)cc(Cl)c2OC	seed_258_11	0.0004089948995335207	0.02423641578906116	0.013340272382412949
COCCOC[C@@H](O)CN(C)CCNC(=O)c2cc(Cl)cc(Cl)c2	seed_461_5	0.2115387341748251	0.7314874769521993	0.9672000248017026
COCCS(=O)(=O)NCCNC(=O)c1cc(Cl)c(Cl)c(Cl)c1OC	seed_430_4	0.0010523100588918314	0.0015142855047200678	0.007679883250354817
COCCS(=O)(=O)Nc2cc(Cl)c(O)c(Cl)c2Cl	seed_312_4	0.00028806470354553415	0.002964484518897318	0.014839325926697669
COCCS(=O)(=O)Nc2cc(Cl)c3cc(Cl)cc(NCC)c3c2	seed_429_3	0.9945350140123318	0.061703583522471836	0.9528609679074924
COCCS(=O)(=O)Nc2cc(Cl)cc(NCc3ccc(Cl)cc3)n2	seed_13_5	0.4704057005686733	0.026982859497917958	8.783817013659731e-05
COCCS(=O)(=O)Nc2cc(Cl)ccc2CSc3ccc(O)cc3	seed_461_6	0.06047028264482645	0.00015387825567480913	0.030618974349695557
COCCS(=O)(=O)c2ccc(CCCCCNCc3ccc(C)cc3)o2	seed_83_4	0.9952781612157964	0.1667569755130228	0.00163386854660891
COCCS(=O)(=O)c2ccc(CCCCCNCc3ccc(Cl)cc3)cc2	seed_109_2	0.9992820230467869	0.9452827207331416	0.9942808309873578
COCCSc1cc(Cl)c(Cl)c(CNCCCCNC(=O)CC)c1	seed_287_2	0.7670967902083746	0.026406835887859952	0.3138224161431892
COCCSc1ccc(C=CCCCC(c3ccccc3)C(=O)N3CCCC3=O)cc1	seed_292_4	0.9930036537370978	0.994666695533403	0.0009873577864513076
COCCSc1ccc(CCCCN2CCC(CC2)c3ccccc3)oc1=O	seed_164_2	0.7342605932312212	0.8797688219416833	0.9998947774484642
COCCSc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1	seed_164_3	0.9938837932997764	0.9996689936472488	0.9996190074626312
COCCSc1ccc(CCCCN2CCN(Cc3ccccc3Cl)CC2=C)cc1	seed_419_2	0.9999356179083476	0.988518670798594	0.9999989100888104
COCCSc1ccc(CCCNC(=O)c2ccc(Cl)cc2)cc1OC	seed_365_5	0.976894036387852	0.8422885238920497	0.9985800305051266
COCCSc1ccc(CCN2CCC(CC2)c3cccc(Cl)c3)CC1=O	seed_164_4	0.028767589240030558	0.9090212863743472	0.009480274815122921
COCCSc1ccc(CCN2CCC(CC2)c3ccccc3)cc1OC	seed_164_5	0.9796843758765692	0.9993421648227432	0.9999705837153076
COCCSc1ccc(CCN2CCC(CC2)c3ccccc3OC)CCCCCCC1	seed_449_4	0.991772201781283	0.996689842615772	0.9797328461849838
COCCSc1ccc(CCN2CCC(CC2)c3ccccc3OC)cc1	seed_165_6	0.9734474226667704	0.9991391142608066	0.9988100815153628
COCCSc1ccc(CCN2CCN(CCCCc3ccccc3)CC2)cc1OC	seed_457_2	0.9478196521654888	0.9997292160116824	0.9999977353351444
COCCSc1ccc(CN2CCN(CC2)c3cccc(Cl)c3)cc1	seed_106_5	0.929731559647434	0.9942427389511528	0.0202955283781087
COCCSc1ccc(CN2CCN(CCC=C2)c3ccc(Cl)cc3)cc1	seed_83_5	0.9126587806213572	0.9578418051287304	0.9999181261112826
COCCSc1ccc(CN2CCN(CCC=CC3=CCC3)CC2)c(O)c1	seed_309_2	0.004032837039162239	0.16964678833539007	0.9999674308367836
COCCSc1ccc(CN2CCN(CCC=CCC2)c3ccccc3)cc1	seed_309_3	0.9999785572590296	0.7367718964481272	0.9999967908757316
COCCSc1ccc(CN2CCN(CCCCC=C2)c3ccccc3)cc1	seed_83_6	0.9999667572915619	0.18990366804339406	0.99998548806129
COCCSc1ccc(CN2CCN(CCCCCC)CC2)c(O)c1OC	seed_327_1	0.16907407156463408	0.9979854844222126	0.9679658210674562
COCCSc1ccc(CN2CCN(CCCCCCl)CC2)c(Cl)c1	seed_287_3	0.98184644524696	0.6787993675158841	0.9997056414921456
COCCSc1ccc(CN2CCN(CCCl)CC2)c(Cl)c1	seed_460_3	0.6383830278368859	0.349647674344898	0.9768469061442882
COCCSc1ccc(CN2CCN(CCCl)CC2)c(c1)C(=O)C	seed_309_4	0.01087776317622932	0.09446088236811258	0.2508807980145126
COCCSc1ccc(Cl)c(CNCCCCCCCCl)c1OC	seed_292_5	0.9999692046329612	0.2416647982027721	0.028533148080424262
COCCSc1ccc(Cl)c(CNCCCCNC(=O)c2ccc(Cl)cc2)c1	seed_198_3	0.9912456447510376	0.7277534249038432	0.9994189041353184
COCCSc1ccc(Cl)c(NC(=O)NCCCCNCc2ccc(Cl)cc2)c1	seed_198_4	0.9325310955827972	0.7591455242030789	0.9780826158109877
COCCSc1cccc(c1)N2CCN(CCCCNC(=O)c3ccc(Cl)cc3)CC2	seed_197_1	0.7063872631276561	0.847073871534452	0.999999907559561
COCCc1ccc(CCCCN2CCC(CC2)c3ccccc3)oc1=O	seed_163_3	0.9931215110823975	0.31616865649835363	0.9998839171175384
COCCc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1	seed_165_7	0.9973505069892988	0.9981457368941582	0.9998099220627062
COCCc1ccc(CCCCN2CCN(CC2)c3ccccc3)cc1OC	seed_66_8	0.9769777083926388	0.989091704321446	0.9999795311229698
COCCc1ccc(CCN2CCC(CC2)c3ccc(Cl)cc3)cc1OC	seed_165_8	0.9970558568125436	0.9988865219553792	0.9998824650635514
COCCc1cccc(CCCNC(=O)c2ccc(Cl)c(Cl)c2)c1	seed_165_9	0.9965945997565118	0.5366571316195	0.9924192378417456
COCSc1ccc(CCCCNC(=O)c2ccc(Cl)cc2)cc1OCC=C	seed_105_2	0.9942871096150656	0.6672743883281825	0.99967683909863
COCSc1ccc(CCCNCC2CCN(CCCCn3cncn3)CC2=O)cc1	seed_254_1	0.8286877925832488	0.8779473965973887	0.00028916568215256726
COCSc1ccc(CCN2CCN(CC3)CCC3=O)C(=CC2=O)cc1OC	seed_102_2	2.7515881789003393e-07	0.0001567076513145424	0.04242977778995345
COCSc1ccc(Cl)c(CNCCCCNC(=O)c2ccco2)c1O	seed_468_2	0.003958618539066304	0.009584539950526768	0.003363440996420281
COCSc1ccc(Cl)c(CNCCCCNCc2ccccc2)c1	seed_327_2	0.9956677930436041	0.8341208536092891	0.999704987540866
COCSc1ccc(Cl)c(NC(=O)CC2=CCN(Cc3ccccc3)C2=O)c1	seed_478_4	0.01639246080981855	0.0001009221211844428	0.005370217902150577
COCSc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1OC	seed_14_1	0.7933016319518521	0.007121254828872357	0.045778134925347366
COS(=O)(=O)Nc1ccc(CCNC(=O)CCc2cccc(Cl)c2)cc1	seed_430_5	0.2146605858807296	0.8934580330895725	0.004170249726952693
COS(=O)(=O)Nc1ccc(CN2CCN(CC2)c3cccc(Cl)c3)cc1	seed_465_6	0.9651873895978662	0.9858625462188224	0.9969406503494566
COS(=O)(=O)Nc1ccc(CNC(=O)Cl)c(Cl)c1OC(F)(F)F	seed_430_6	9.59875492852715e-07	0.0006239667066743851	1.3277008960085864e-05
COS(=O)(=O)Nc1ccc(Cl)cc1NC(=O)c2ccc(Cl)cc2Cl	seed_430_7	0.0013284678582361732	0.03570608991747114	0.0698521077248029
COS(=O)(=O)Nc1ccc(OCCNC(=O)Nc2cccc(Cl)c2)CC1	seed_465_7	0.038926127229003724	0.01758271776212969	8.435123087406233e-09
COS(=O)(=O)Nc1ccc(SCCCN2CCN(Cc3ccccc3)CC2)cc1	seed_466_2	0.9166919498178208	0.9638786973706436	0.8458570139568751
COS(=O)(=O)Nc2cc(Cl)cc(NC(=O)CC3CCOCC3)c2	seed_420_7	0.0009387983180544324	0.05149650738447912	1.6477323926431575e-06
COS(=O)(=O)Nc2cc(Cl)cc(NC(=O)NC3CCCNCC3)c2	seed_420_8	0.07906816434039159	0.03491308870449621	3.403373256978784e-05
COS(=O)(=O)Nc2ccc(NS(=O)(=O)CC3CCC(C)CC3)cc2	seed_465_8	4.844245369180304e-06	0.007562698612240908	4.920445694268409e-05
COS(=O)(=O)Nc2ccc(NS(=O)(=O)CCc3ccccc3)cc2C	seed_465_9	0.0004311741711354292	0.015831095211582817	6.722682143483092e-08
COS(=O)(=O)Nc2ccc(NS(=O)(=O)CCc3ccccc3)cc2CC	seed_465_10	0.012730286481002858	0.017071199570351667	4.3790984679700285e-08
COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2ccc(Cl)cc2)cc1Cl	seed_475_1	0.9169652638013244	0.9807115358905082	0.9997860810121648
COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2cccc(Cl)c2)cc1	seed_341_2	0.5422192315441416	0.9788262347037252	0.9995271909148856
COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2cccc(Cl)c2)cc1Cl	seed_76_1	0.7812814053998707	0.9916916472669236	0.9963972673940854
COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2ccccc2)c3ccccc13	seed_469_1	0.9946643711836748	0.991042450569142	0.9998935568687096
COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2ccccc2)cc1CCCC	seed_448_3	0.9999882731551838	0.9932122398988624	0.9999700058719456
COS(=O)(=O)c1ccc(CCCCNC(=O)c2ccc(Cl)cc2)c(c1)C(F)(F)F	seed_174_3	0.9504864292784844	0.8158621351229431	1.2091382530519674e-05
COS(=O)(=O)c1ccc(CCCCNC(=O)c2ccc(Cl)cc2)cc1OC=CC=C	seed_469_2	0.8536704736179648	0.4281081203264791	0.002630333387299306
COS(=O)(=O)c1ccc(CCCCNCCCCNC(=O)CC)c(Cl)c1	seed_255_2	0.9981245169567676	0.05967418193139965	0.7783360636274381
COS(=O)(=O)c1ccc(Cl)cc1NC(=O)CCCCl	seed_462_3	0.03349354882602139	0.007983724502258675	0.0002585705634391897
COS(=O)(=O)c1ccc(Cl)cc1NC(=O)CCc2ccc(Cl)cc2Cl	seed_341_3	0.05360791647444857	0.1827356511440041	0.09385550864990387
COS(=O)(=O)c1cccc(CCCCNC(=O)CCc2ccc(Cl)cc2Cl)c1	seed_480_1	0.9515547681221822	0.9776305298877244	0.9980639524042091
COS(=O)(=O)c2ccc(CCCCNC(=O)CCc3ccccc3)cc2OC	seed_448_4	0.9299056989210048	0.4220586848684675	0.9352984922744324
COc1cc(CN2CCN(CC3=C(CC(=O)NCc3ccccc3)CC2=O)C3=O)ccc1OC	seed_39_1	7.807434927664367e-06	1.5060799115615649e-05	0.000279383180773364
COc1cc(CN2CCN(CC=Cc3ccccc3)CC2)c(Cl)c(Cl)c1OC	seed_469_3	0.9985355929339654	0.9541732222889224	0.09075267654440214
COc1cc(COC(=O)c2ccc(OCCOCCOCCOCCOCCOCCO)cc2)ccc1OCCCCC	seed_23_1	0.9999999713009496	0.09667719435551923	0.00029543393572355935
COc1cc(Cl)cc(C=Cc2ccc(cc2)C(=O)NCCCCNC(=O)C=C)c1	seed_447_3	0.08072595855407869	0.8775737127912241	0.002330741507882344
COc1cc(Cl)cc(CN2CCN(CCCCc3ccccc3)CC2)cc1=O	seed_450_8	0.9999663203190622	0.995145150688492	0.9999936238773502
COc1cc(Cl)cc(CNCCCCN2CCC(CC2)c3ccccc3F)c1	seed_305_1	0.9945688591223136	0.9958135500696502	0.9998734244784416
COc1cc(NS(=O)(=O)c2ccccc2)ccc1Nc3ccc(Cl)c(Cl)c3C	seed_217_1	0.8892340076196876	0.04262163216551144	0.7710260178008006
COc1ccc(CCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)cc1OC	seed_387_4	0.4406875313463414	0.07863181247203935	0.0005089380626903804
COc1ccc(CCC(=O)NCc2ccc(cc2)c3ccc(Cl)cc3)cc1OCCOC	seed_38_1	0.9962714660428086	0.13827759473245962	0.9292814917914366
COc1ccc(CCCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)c(O)c1	seed_346_4	0.006703888143459207	0.8034875531678314	0.00020249228950355904
COc1ccc(CCCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)c(O)c1OC	seed_196_2	0.030963231499024267	0.9345780752307378	7.15171842985836e-05
COc1ccc(CCCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)c(c1)S(=O)(=O)C	seed_155_3	0.09936590429032494	0.7706665906164146	0.044515305234971415
COc1ccc(CCCC(=O)NC2=CCC(CC(=O)NCc3ccccc3)CC2)cc1OC	seed_345_2	0.7974836355229962	0.2175975031187217	0.015021012731038516
COc1ccc(CCCC(=O)NC2=CCC(CC(C)(C)CNC(=O)c3ccccc3)CC2)cc1O	seed_196_3	0.7213563069564315	0.3135355759060192	0.00036850725889028943
COc1ccc(CCCC(=O)NC2=CCC(CC(C)(C)CNC(=O)c3ccccc3)CC2)cc1OC	seed_196_4	0.9819388274463178	0.14974221015070893	0.014626134468886175
COc1ccc(CCCC(=O)NC2=CCC(CC2)(O)CCNC(=O)c3ccccc3)cc1	seed_355_3	0.007321694266305146	0.017356733879766405	0.0006462044620304102
COc1ccc(CCCC(=O)NC2=CCC(CC2)(O)CCc3ccc(Cl)cc3OC)cc1	seed_345_3	0.9634840479753876	0.1389401853286635	0.9859227305801144
COc1ccc(CCCC(=O)NC2=CCC(CC2)NSc3ccc(Cl)cc3OC)cc1	seed_356_2	0.7103829725850174	0.7038964436101249	0.8697817294161577
COc1ccc(CCCC(=O)NC2=CCC(CC2)NSc3cccc(Cl)c3OC)cc1	seed_355_4	0.09369674576494763	0.4637226911779722	0.7819565684774312
COc1ccc(CCCC(=O)NCCCCOCc2ccc(CCCCOCc3ccccc3OC)cc2)cc1	seed_186_1	0.9999987709814788	0.9145106402852958	0.9997485123031964
COc1ccc(CCCC(=O)NCCCOCc2ccc(OCCCN3CCCCCCC3)nc2)cc1OC	seed_261_1	0.9717543914013644	0.2610817160415783	0.9990447627039952
COc1ccc(CCCC(=O)Nc2ccc(cc2)CCCNCc3ccc(Cl)cc3)cc1	seed_345_4	0.9999838967573986	0.9830171309460448	0.9997020210480412
COc1ccc(CCCCCC(=O)NC2=CCC(CC(=O)NC3CCCCC3)CC2)cc1O	seed_355_5	0.008379546456743886	0.026406054513874073	0.0013450088714145553
COc1ccc(CCCCCCN2CCC(CC2)c3ccccc3OC)cc1OC	seed_305_2	0.9999314386381728	0.99955353898584	0.9990836884096032
COc1ccc(CCCCN2CCC(CC2)c3ccccc3)cc1OCc1ccoc1	seed_164_6	0.999898215138198	0.9999171477327536	0.9999996900042394
COc1ccc(CCCCN2CCC(CC2)c3ccccc3OC)cc1OC	seed_287_4	0.9990378065075246	0.99955353898584	0.9992947822598008
COc1ccc(CCCCN2CCN(CC=C\c3cccc(Cl)c3)CC2)cc1OC	seed_395_4	0.999863267337168	0.9995182425432294	0.9999985753572389
COc1ccc(CCCCN2CCN(CC=Cc3ccccc3)CC2)c(Cl)c1OC	seed_395_5	0.99998074148004	0.995828143553	0.9999832964561473
COc1ccc(CCCCN2CCN(CCCCNC(=O)C3CCCCC3=O)CC2)cc1	seed_355_6	0.001332052756059608	0.7252441010208727	0.02914759286215692
COc1ccc(CCCCN2CCN(CCCCNC(=O)c3ccc(Cl)cc3)CC2)cc1	seed_482_1	0.9916058209030828	0.9446004367408845	0.999999986324924
COc1ccc(CCCCN2CCN(CCCCNC(=O)c3ccccc3F)CC2)cc1	seed_214_4	0.9051931208675472	0.8201785103936857	0.9999962683597392
COc1ccc(CCCCN2CCN(CCCCNS(=O)(=O)CC=C2)c3ccccc3)cc1	seed_474_1	0.9994588356128241	0.4135413912143986	0.9988076088679708
COc1ccc(CCCCN2CCN(CCCCNS(=O)(=O)CC=C3CCC3)CC2)cc1	seed_350_1	0.5638077787522816	0.9966543569681204	0.998056954513175
COc1ccc(CCCCN2CCN(CCCCc3ccc(Cl)cc3)CC2)cc1OC	seed_228_3	0.9994136594603964	0.9987659004474888	0.9999999212796072
COc1ccc(CCCCN2CCN(CCCCn3cc(Cl)cc3Cl)CC2)cc1	seed_222_2	0.9999996320613236	0.9978796500075344	0.9999999277256836
COc1ccc(CCCCN2CCN(Cc3ccc(Cl)cc3)CC2)c(c1)C(=O)C=C	seed_290_5	0.9999142353433934	0.9978268484314968	0.9996383906502464
COc1ccc(CCCCN2CCN(Cc3ccc(Cl)cc3Cl)CC2)cc1	seed_486_5	0.9999930309398488	0.9985413565862212	0.9999997587759084
COc1ccc(CCCN2CCN(CC2)c3cccc(Cl)c3)cc1OC	seed_376_1	0.9948694408804872	0.9981331542746036	0.9801721582251202
COc1ccc(CCN2CCN(CC2)c3cc(cc(Cl)c3)C(F)(F)F)cc1	seed_455_2	0.9667299029393024	0.99935301085058	0.7024828102746071
COc1ccc(CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)cc1	seed_455_3	0.9998897128724424	0.9995486899941848	0.989006400493629
COc1ccc(CCN2CCN(CC2)c3cccc(Cl)c3)cc1	seed_456_8	0.9993465584441492	0.983620639811822	0.5265939506001681
COc1ccc(CCN2CCN(CC2)c3cccc(Cl)c3)cc1OC	seed_467_4	0.9812212043351616	0.9939203616693264	0.7494080642492696
COc1ccc(CCN2CCN(CCCCNc3occc3Cl)CC2)cc1	seed_53_6	0.9999792984040116	0.9607965734795241	0.9999999667637824
COc1ccc(CCN2CCN(CCCCc3ccccc3)CC2)cc1OC	seed_460_4	0.998129203679529	0.9978372933164876	0.9999939819282968
COc1ccc(CCNC(=O)c2ccc(OCCCN3CCCC3c2ccccc3)cc1)OC3=O	seed_360_1	6.158064192519767e-05	6.335600740201507e-05	1.4456688114329962e-07
COc1ccc(CCNC(=O)c2ccc(OCCNCc3ccccc3)nc2)cc1	seed_41_1	0.6150056885526922	0.5861995983889338	0.7956655174717341
COc1ccc(CCNC(=O)c2ccc(cc2)N3CCN(CC3)c4ccccc4)cc1	seed_53_7	0.7548389018560437	0.9191558010265568	0.4045037971520853
COc1ccc(CCNC2=CC(=O)N=C(CCN3CCN(C3)c3ccccc3OC)CC2)cc1	seed_352_1	0.34738788366347256	0.973480108578924	0.4580699119951288
COc1ccc(CCNCC2(CCNC(=O)c3ccccc3)CC2)cc1	seed_300_3	0.3739618408243152	0.8853388521751426	0.8527880089587422
COc1ccc(CCNCCCCN2CCN(CC2)c3ccccc3)cc1	seed_263_4	0.9708260298505216	0.9933596754394258	0.9999570685368291
COc1ccc(CCNCCCCNC(=O)c2ccc(Cl)cc2)cc1	seed_328_4	0.9998799008402638	0.8137929375243794	0.994451660259382
COc1ccc(CCNCCCCNc2ccc(Cl)cc2)cc1OC	seed_298_1	0.9999055399423944	0.9915560546910894	0.980004392345092
COc1ccc(CN2CCN(CC2)c3ccc(Cl)c(Cl)c3)cc1	seed_288_7	0.99470419968971	0.9924283076727312	0.2755749469697474
COc1ccc(CN2CCN(CC2)c3cccc(Cl)c3)cc1OC	seed_456_9	0.4148707035011313	0.9164959890625269	0.21985651383342075
COc1ccc(CN2CCN(CCCCNS(=O)(=O)c3ccccc3)CC2)c(O)c1OC	seed_19_1	0.6821413585471295	0.9518457833036238	0.9491285244047756
COc1ccc(CN2CCN(CCCCc3ccccc3)CC2)cc1Cl	seed_286_5	0.9998158999612651	0.9995563707258786	0.9999979717096948
COc1ccc(CN2CCN(CCCCc3ccccc3)CC2)cc1OC	seed_66_10	0.9267178612240426	0.9928387963846608	0.9999802350051608
COc1ccc(CN2CCN(Cc3ccc(Cl)cc3)CC2)cc1Cl	seed_311_2	0.8981837052946641	0.9535327766570042	0.5633035823359859
COc1ccc(CN2CCN(Cc3ccc(Cl)cc3)CC2)cc1OC	seed_271_5	0.5113420623107542	0.8664121338931531	0.2527149992211661
COc1ccc(CNCCCOC(=O)Nc2ccc(Cl)cc2)cc1	seed_298_2	0.9941477388379169	0.35648599709778506	0.05824503810081155
COc1ccc(Cl)c(CN(C)CCCCNC(=O)c2ccccc2)c1	seed_298_3	0.9994678051026384	0.4386857630599311	0.9990924484497116
COc1ccc(Cl)c(CN(C)CCCCNc2ccc(Cl)cc2)c1	seed_376_2	0.9999701491742043	0.9993675493954808	0.9999737666984736
COc1ccc(Cl)c(CN2CCN(CCCCCCl)CC2)c1	seed_298_4	0.9991480384797822	0.7504029383318525	0.9999750695911408
COc1ccc(Cl)c(CN2CCN(CCCCc3cccc(Cl)c3)CC2=O)c1	seed_35_3	0.9998086220512732	0.9073666872570054	0.995210295116117
COc1ccc(Cl)c(CN2CCN(CCCCc3ccccc3)CC2)c1	seed_460_5	0.9999117952154378	0.993846948240008	0.99999950074589
COc1ccc(Cl)c(CNCC(=O)Nc3ccc(Cl)cc3Cl)c1	seed_449_6	0.8448379401363467	0.2711334685465523	0.9964720689447792
COc1ccc(Cl)c(CNCC(=O)Nc3ccc(Cl)cc3Cl)cc1=C	seed_484_7	0.013045091472407752	0.003069888481929166	0.01345762779464402
COc1ccc(Cl)c(CNCC(=O)Nc3ccc(Cl)cc3Cl)cc1=O	seed_102_3	0.22425527778354928	0.02195210728566136	0.1002050272527038
COc1ccc(Cl)c(CNCC(=O)Nc3ccc(Cl)cc3SCC)c1	seed_35_5	0.7828759972777195	0.20086394162696697	0.9315255419871976
COc1ccc(Cl)c(CNCCCC(=O)Nc2ccc(Cl)cc2)c1	seed_75_3	0.9987220910045642	0.9628161299048972	0.966195896100637
COc1ccc(Cl)c(CNCCCC(c3ccccc3)C(=O)C3=CCC3)c1	seed_287_5	0.9996701999034716	0.6497739085093011	0.9835773761445228
COc1ccc(Cl)c(CNCCCCCCCCCCl)c1OC=C	seed_292_6	0.9999879596761568	0.13812050446911964	0.2177176434602348
COc1ccc(Cl)c(CNCCCCNC(=O)c2ccc(C)s2)c1	seed_298_5	0.7693499915618305	0.006709088768628424	0.056540713657186464
COc1ccc(Cl)c(CNCCCCNC(=O)c2ccc(Cl)cc2)c1	seed_449_7	0.9991559984299132	0.35080127502497666	0.9478273097507096
COc1ccc(Cl)c(CNCCCCNC(=O)c2ccc(Cl)cc2)cc1=C	seed_485_3	0.380110681175275	0.007499301737182116	0.00931325887132618
COc1ccc(Cl)c(N)c1CCNCCCCNc2ncc(Cl)c(Cl)c2	seed_327_3	0.9998536302322951	0.9948190388963926	0.1293201430721672
COc1ccc(Cl)c(N)c1CCNCCCNC(=O)c2ccc(Cl)cc2Cl	seed_478_5	0.999164181942036	0.9849876718629011	0.39247158343053495
COc1ccc(Cl)c(N)c1NC(=O)CCCN2CCN(C)CC2	seed_31_3	0.08195792639330897	0.06341046567792423	0.030257238567864737
COc1ccc(Cl)c(N)c1NC(=O)CCCN2CCc3ccccc32	seed_31_4	0.7331275364966289	0.29009739073993346	0.9979298449134621
COc1ccc(Cl)c(N)c1NC(=O)c2ccc(Cl)c(Cl)c2OC	seed_271_6	0.00038190118374126003	0.08043086810447424	0.00026123319670569783
COc1ccc(Cl)c(NC(=O)CC2=CCN(Cc3ccccc3)C2=O)c1	seed_328_5	0.1575336453027502	0.007235961498945594	2.1975263080409348e-05
